"Area","MTU","Solar - Actual Aggregated [MW] (D - 1)","Solar - Actual Aggregated [MW] (D)"
"BZN|ES","26.09.2022 07:15 - 26.09.2022 07:30 (CET/CEST)","44","12"
"BZN|ES","26.09.2022 07:30 - 26.09.2022 07:45 (CET/CEST)","44","12"
"BZN|ES","26.09.2022 07:45 - 26.09.2022 08:00 (CET/CEST)","44","12"
"BZN|ES","26.09.2022 08:00 - 26.09.2022 08:15 (CET/CEST)","44","12"
"BZN|ES","26.09.2022 08:15 - 26.09.2022 08:30 (CET/CEST)","48","96"
"BZN|ES","26.09.2022 08:30 - 26.09.2022 08:45 (CET/CEST)","216","300"
"BZN|ES","26.09.2022 08:45 - 26.09.2022 09:00 (CET/CEST)","680","872"
"BZN|ES","26.09.2022 09:00 - 26.09.2022 09:15 (CET/CEST)","1484","1892"
"BZN|ES","26.09.2022 09:15 - 26.09.2022 09:30 (CET/CEST)","2476","3240"
"BZN|ES","26.09.2022 09:30 - 26.09.2022 09:45 (CET/CEST)","3428","4616"
"BZN|ES","26.09.2022 09:45 - 26.09.2022 10:00 (CET/CEST)","4500","5960"
"BZN|ES","26.09.2022 10:00 - 26.09.2022 10:15 (CET/CEST)","5652","7244"
"BZN|ES","26.09.2022 10:15 - 26.09.2022 10:30 (CET/CEST)","6716","8568"
"BZN|ES","26.09.2022 10:30 - 26.09.2022 10:45 (CET/CEST)","7892","9920"
"BZN|ES","26.09.2022 10:45 - 26.09.2022 11:00 (CET/CEST)","8560","11004"
"BZN|ES","26.09.2022 11:00 - 26.09.2022 11:15 (CET/CEST)","9432","11712"
"BZN|ES","26.09.2022 11:15 - 26.09.2022 11:30 (CET/CEST)","9976","12048"
"BZN|ES","26.09.2022 11:30 - 26.09.2022 11:45 (CET/CEST)","10368","12316"
"BZN|ES","26.09.2022 11:45 - 26.09.2022 12:00 (CET/CEST)","10548","12592"
"BZN|ES","26.09.2022 12:00 - 26.09.2022 12:15 (CET/CEST)","11080","12756"
"BZN|ES","26.09.2022 12:15 - 26.09.2022 12:30 (CET/CEST)","11460","12792"
"BZN|ES","26.09.2022 12:30 - 26.09.2022 12:45 (CET/CEST)","11556","12884"
"BZN|ES","26.09.2022 12:45 - 26.09.2022 13:00 (CET/CEST)","11672","12960"
"BZN|ES","26.09.2022 13:00 - 26.09.2022 13:15 (CET/CEST)","12072","13020"
"BZN|ES","26.09.2022 13:15 - 26.09.2022 13:30 (CET/CEST)","12268","13004"
"BZN|ES","26.09.2022 13:30 - 26.09.2022 13:45 (CET/CEST)","12404","12976"
"BZN|ES","26.09.2022 13:45 - 26.09.2022 14:00 (CET/CEST)","12488","13060"
"BZN|ES","26.09.2022 14:00 - 26.09.2022 14:15 (CET/CEST)","12268","13064"
"BZN|ES","26.09.2022 14:15 - 26.09.2022 14:30 (CET/CEST)","12024","13048"
"BZN|ES","26.09.2022 14:30 - 26.09.2022 14:45 (CET/CEST)","12028","12988"
"BZN|ES","26.09.2022 14:45 - 26.09.2022 15:00 (CET/CEST)","11792","13040"
"BZN|ES","26.09.2022 15:00 - 26.09.2022 15:15 (CET/CEST)","11432","13044"
"BZN|ES","26.09.2022 15:15 - 26.09.2022 15:30 (CET/CEST)","11452","12980"
"BZN|ES","26.09.2022 15:30 - 26.09.2022 15:45 (CET/CEST)","11524","12552"
"BZN|ES","26.09.2022 15:45 - 26.09.2022 16:00 (CET/CEST)","11172","12600"
"BZN|ES","26.09.2022 16:00 - 26.09.2022 16:15 (CET/CEST)","10796","12556"
"BZN|ES","26.09.2022 16:15 - 26.09.2022 16:30 (CET/CEST)","10520","12368"
"BZN|ES","26.09.2022 16:30 - 26.09.2022 16:45 (CET/CEST)","10412","12312"
"BZN|ES","26.09.2022 16:45 - 26.09.2022 17:00 (CET/CEST)","10268","12144"
"BZN|ES","26.09.2022 17:00 - 26.09.2022 17:15 (CET/CEST)","9880","11956"
"BZN|ES","26.09.2022 17:15 - 26.09.2022 17:30 (CET/CEST)","10064","11856"
"BZN|ES","26.09.2022 17:30 - 26.09.2022 17:45 (CET/CEST)","10132","11588"
"BZN|ES","26.09.2022 17:45 - 26.09.2022 18:00 (CET/CEST)","9684","11076"
"BZN|ES","26.09.2022 18:00 - 26.09.2022 18:15 (CET/CEST)","9116","10508"
"BZN|ES","26.09.2022 18:15 - 26.09.2022 18:30 (CET/CEST)","8288","9780"
"BZN|ES","26.09.2022 18:30 - 26.09.2022 18:45 (CET/CEST)","7112","8820"
"BZN|ES","26.09.2022 18:45 - 26.09.2022 19:00 (CET/CEST)","6060","7584"
"BZN|ES","26.09.2022 19:00 - 26.09.2022 19:15 (CET/CEST)","5048","6128"
"BZN|ES","26.09.2022 19:15 - 26.09.2022 19:30 (CET/CEST)","3876","4636"
"BZN|ES","26.09.2022 19:30 - 26.09.2022 19:45 (CET/CEST)","2712","3184"
"BZN|ES","26.09.2022 19:45 - 26.09.2022 20:00 (CET/CEST)","1700","1924"
"BZN|ES","26.09.2022 20:00 - 26.09.2022 20:15 (CET/CEST)","1044","1160"
"BZN|ES","26.09.2022 20:15 - 26.09.2022 20:30 (CET/CEST)","720","808"
"BZN|ES","26.09.2022 20:30 - 26.09.2022 20:45 (CET/CEST)","588","684"
"BZN|ES","26.09.2022 20:45 - 26.09.2022 21:00 (CET/CEST)","496","604"
"BZN|ES","26.09.2022 21:00 - 26.09.2022 21:15 (CET/CEST)","468","576"
"BZN|ES","26.09.2022 21:15 - 26.09.2022 21:30 (CET/CEST)","456","556"
"BZN|ES","26.09.2022 21:30 - 26.09.2022 21:45 (CET/CEST)","444","552"
"BZN|ES","26.09.2022 21:45 - 26.09.2022 22:00 (CET/CEST)","436","548"
"BZN|ES","26.09.2022 22:00 - 26.09.2022 22:15 (CET/CEST)","412","540"
"BZN|ES","26.09.2022 22:15 - 26.09.2022 22:30 (CET/CEST)","336","532"
"BZN|ES","26.09.2022 22:30 - 26.09.2022 22:45 (CET/CEST)","324","520"
"BZN|ES","26.09.2022 22:45 - 26.09.2022 23:00 (CET/CEST)","320","508"
"BZN|ES","26.09.2022 23:00 - 26.09.2022 23:15 (CET/CEST)","284","484"
"BZN|ES","26.09.2022 23:15 - 26.09.2022 23:30 (CET/CEST)","268","468"
"BZN|ES","26.09.2022 23:30 - 26.09.2022 23:45 (CET/CEST)","256","456"
"BZN|ES","26.09.2022 23:45 - 27.09.2022 00:00 (CET/CEST)","236","448"
"BZN|ES","28.09.2022 00:00 - 28.09.2022 00:15 (CET/CEST)","444","500"
"BZN|ES","28.09.2022 00:15 - 28.09.2022 00:30 (CET/CEST)","444","496"
"BZN|ES","28.09.2022 00:30 - 28.09.2022 00:45 (CET/CEST)","440","496"
"BZN|ES","28.09.2022 00:45 - 28.09.2022 01:00 (CET/CEST)","436","480"
"BZN|ES","28.09.2022 01:00 - 28.09.2022 01:15 (CET/CEST)","412","440"
"BZN|ES","28.09.2022 01:15 - 28.09.2022 01:30 (CET/CEST)","352","404"
"BZN|ES","28.09.2022 01:30 - 28.09.2022 01:45 (CET/CEST)","300","348"
"BZN|ES","28.09.2022 01:45 - 28.09.2022 02:00 (CET/CEST)","268","264"
"BZN|ES","28.09.2022 02:00 - 28.09.2022 02:15 (CET/CEST)","224","204"
"BZN|ES","28.09.2022 02:15 - 28.09.2022 02:30 (CET/CEST)","196","160"
"BZN|ES","28.09.2022 02:30 - 28.09.2022 02:45 (CET/CEST)","176","148"
"BZN|ES","28.09.2022 02:45 - 28.09.2022 03:00 (CET/CEST)","164","140"
"BZN|ES","28.09.2022 03:00 - 28.09.2022 03:15 (CET/CEST)","172","140"
"BZN|ES","28.09.2022 03:15 - 28.09.2022 03:30 (CET/CEST)","168","116"
"BZN|ES","28.09.2022 03:30 - 28.09.2022 03:45 (CET/CEST)","156","100"
"BZN|ES","28.09.2022 03:45 - 28.09.2022 04:00 (CET/CEST)","116","100"
"BZN|ES","28.09.2022 04:00 - 28.09.2022 04:15 (CET/CEST)","100","100"
"BZN|ES","28.09.2022 04:15 - 28.09.2022 04:30 (CET/CEST)","100","100"
"BZN|ES","28.09.2022 04:30 - 28.09.2022 04:45 (CET/CEST)","100","100"
"BZN|ES","28.09.2022 04:45 - 28.09.2022 05:00 (CET/CEST)","100","96"
"BZN|ES","28.09.2022 05:00 - 28.09.2022 05:15 (CET/CEST)","100","92"
"BZN|ES","28.09.2022 05:15 - 28.09.2022 05:30 (CET/CEST)","100","76"
"BZN|ES","28.09.2022 05:30 - 28.09.2022 05:45 (CET/CEST)","96","20"
"BZN|ES","28.09.2022 05:45 - 28.09.2022 06:00 (CET/CEST)","96","16"
"BZN|ES","28.09.2022 06:00 - 28.09.2022 06:15 (CET/CEST)","96","12"
"BZN|ES","28.09.2022 06:15 - 28.09.2022 06:30 (CET/CEST)","96","16"
"BZN|ES","28.09.2022 06:30 - 28.09.2022 06:45 (CET/CEST)","96","12"
"BZN|ES","28.09.2022 06:45 - 28.09.2022 07:00 (CET/CEST)","96","12"
"BZN|ES","28.09.2022 07:00 - 28.09.2022 07:15 (CET/CEST)","16","12"
"BZN|ES","28.09.2022 07:15 - 28.09.2022 07:30 (CET/CEST)","12","12"
"BZN|ES","28.09.2022 07:30 - 28.09.2022 07:45 (CET/CEST)","12","12"
"BZN|ES","28.09.2022 07:45 - 28.09.2022 08:00 (CET/CEST)","20","12"
"BZN|ES","28.09.2022 08:00 - 28.09.2022 08:15 (CET/CEST)","28","12"
"BZN|ES","28.09.2022 08:15 - 28.09.2022 08:30 (CET/CEST)","60","28"
"BZN|ES","28.09.2022 08:30 - 28.09.2022 08:45 (CET/CEST)","248","160"
"BZN|ES","28.09.2022 08:45 - 28.09.2022 09:00 (CET/CEST)","872","548"
"BZN|ES","28.09.2022 09:00 - 28.09.2022 09:15 (CET/CEST)","1948","1148"
"BZN|ES","28.09.2022 09:15 - 28.09.2022 09:30 (CET/CEST)","3244","1844"
"BZN|ES","28.09.2022 09:30 - 28.09.2022 09:45 (CET/CEST)","4628","2644"
"BZN|ES","28.09.2022 09:45 - 28.09.2022 10:00 (CET/CEST)","5928","3468"
"BZN|ES","28.09.2022 10:00 - 28.09.2022 10:15 (CET/CEST)","7256","4304"
"BZN|ES","28.09.2022 10:15 - 28.09.2022 10:30 (CET/CEST)","8584","5080"
"BZN|ES","28.09.2022 10:30 - 28.09.2022 10:45 (CET/CEST)","9712","5952"
"BZN|ES","28.09.2022 10:45 - 28.09.2022 11:00 (CET/CEST)","10688","6516"
"BZN|ES","28.09.2022 11:00 - 28.09.2022 11:15 (CET/CEST)","11372","6592"
"BZN|ES","28.09.2022 11:15 - 28.09.2022 11:30 (CET/CEST)","11436","7088"
"BZN|ES","28.09.2022 11:30 - 28.09.2022 11:45 (CET/CEST)","11672","7336"
"BZN|ES","28.09.2022 11:45 - 28.09.2022 12:00 (CET/CEST)","11864","8212"
"BZN|ES","28.09.2022 12:00 - 28.09.2022 12:15 (CET/CEST)","11960","8428"
"BZN|ES","28.09.2022 12:15 - 28.09.2022 12:30 (CET/CEST)","12224","8384"
"BZN|ES","28.09.2022 12:30 - 28.09.2022 12:45 (CET/CEST)","12172","8504"
"BZN|ES","28.09.2022 12:45 - 28.09.2022 13:00 (CET/CEST)","12172","8500"
"BZN|ES","28.09.2022 13:00 - 28.09.2022 13:15 (CET/CEST)","12152","8584"
"BZN|ES","28.09.2022 13:15 - 28.09.2022 13:30 (CET/CEST)","12112","8704"
"BZN|ES","28.09.2022 13:30 - 28.09.2022 13:45 (CET/CEST)","12056","8788"
"BZN|ES","28.09.2022 13:45 - 28.09.2022 14:00 (CET/CEST)","12092","8332"
"BZN|ES","28.09.2022 14:00 - 28.09.2022 14:15 (CET/CEST)","12140","8148"
"BZN|ES","28.09.2022 14:15 - 28.09.2022 14:30 (CET/CEST)","12260","8096"
"BZN|ES","28.09.2022 14:30 - 28.09.2022 14:45 (CET/CEST)","12164","8096"
"BZN|ES","28.09.2022 14:45 - 28.09.2022 15:00 (CET/CEST)","12216","8176"
"BZN|ES","28.09.2022 15:00 - 28.09.2022 15:15 (CET/CEST)","12088","8400"
"BZN|ES","28.09.2022 15:15 - 28.09.2022 15:30 (CET/CEST)","12128","8180"
"BZN|ES","28.09.2022 15:30 - 28.09.2022 15:45 (CET/CEST)","12064","7968"
"BZN|ES","28.09.2022 15:45 - 28.09.2022 16:00 (CET/CEST)","11656","7604"
"BZN|ES","28.09.2022 16:00 - 28.09.2022 16:15 (CET/CEST)","11528","7012"
"BZN|ES","28.09.2022 16:15 - 28.09.2022 16:30 (CET/CEST)","11676","6720"
"BZN|ES","28.09.2022 16:30 - 28.09.2022 16:45 (CET/CEST)","11832","6312"
"BZN|ES","28.09.2022 16:45 - 28.09.2022 17:00 (CET/CEST)","11588","6008"
"BZN|ES","28.09.2022 17:00 - 28.09.2022 17:15 (CET/CEST)","11312","5492"
"BZN|ES","28.09.2022 17:15 - 28.09.2022 17:30 (CET/CEST)","11104","5248"
"BZN|ES","28.09.2022 17:30 - 28.09.2022 17:45 (CET/CEST)","10528","4824"
"BZN|ES","28.09.2022 17:45 - 28.09.2022 18:00 (CET/CEST)","10476","4328"
"BZN|ES","28.09.2022 18:00 - 28.09.2022 18:15 (CET/CEST)","10196","3968"
"BZN|ES","28.09.2022 18:15 - 28.09.2022 18:30 (CET/CEST)","9596","3452"
"BZN|ES","28.09.2022 18:30 - 28.09.2022 18:45 (CET/CEST)","8164","2880"
"BZN|ES","28.09.2022 18:45 - 28.09.2022 19:00 (CET/CEST)","7136","2244"
"BZN|ES","28.09.2022 19:00 - 28.09.2022 19:15 (CET/CEST)","5600","1640"
"BZN|ES","28.09.2022 19:15 - 28.09.2022 19:30 (CET/CEST)","4124","1284"
"BZN|ES","28.09.2022 19:30 - 28.09.2022 19:45 (CET/CEST)","2788","868"
"BZN|ES","28.09.2022 19:45 - 28.09.2022 20:00 (CET/CEST)","1736","544"
"BZN|ES","28.09.2022 20:00 - 28.09.2022 20:15 (CET/CEST)","1100","340"
"BZN|ES","28.09.2022 20:15 - 28.09.2022 20:30 (CET/CEST)","848","256"
"BZN|ES","28.09.2022 20:30 - 28.09.2022 20:45 (CET/CEST)","716","240"
"BZN|ES","28.09.2022 20:45 - 28.09.2022 21:00 (CET/CEST)","620","228"
"BZN|ES","28.09.2022 21:00 - 28.09.2022 21:15 (CET/CEST)","596","208"
"BZN|ES","28.09.2022 21:15 - 28.09.2022 21:30 (CET/CEST)","580","192"
"BZN|ES","28.09.2022 21:30 - 28.09.2022 21:45 (CET/CEST)","572","184"
"BZN|ES","28.09.2022 21:45 - 28.09.2022 22:00 (CET/CEST)","572","184"
"BZN|ES","28.09.2022 22:00 - 28.09.2022 22:15 (CET/CEST)","580","176"
"BZN|ES","28.09.2022 22:15 - 28.09.2022 22:30 (CET/CEST)","564","140"
"BZN|ES","28.09.2022 22:30 - 28.09.2022 22:45 (CET/CEST)","544","96"
"BZN|ES","28.09.2022 22:45 - 28.09.2022 23:00 (CET/CEST)","540","92"
"BZN|ES","28.09.2022 23:00 - 28.09.2022 23:15 (CET/CEST)","540","92"
"BZN|ES","28.09.2022 23:15 - 28.09.2022 23:30 (CET/CEST)","520","92"
"BZN|ES","28.09.2022 23:30 - 28.09.2022 23:45 (CET/CEST)","512","96"
"BZN|ES","28.09.2022 23:45 - 29.09.2022 00:00 (CET/CEST)","504","64"
"BZN|ES","30.09.2022 00:00 - 30.09.2022 00:15 (CET/CEST)","60","464"
"BZN|ES","30.09.2022 00:15 - 30.09.2022 00:30 (CET/CEST)","60","464"
"BZN|ES","30.09.2022 00:30 - 30.09.2022 00:45 (CET/CEST)","60","464"
"BZN|ES","30.09.2022 00:45 - 30.09.2022 01:00 (CET/CEST)","60","456"
"BZN|ES","30.09.2022 01:00 - 30.09.2022 01:15 (CET/CEST)","60","448"
"BZN|ES","30.09.2022 01:15 - 30.09.2022 01:30 (CET/CEST)","60","436"
"BZN|ES","30.09.2022 01:30 - 30.09.2022 01:45 (CET/CEST)","60","408"
"BZN|ES","30.09.2022 01:45 - 30.09.2022 02:00 (CET/CEST)","60","364"
"BZN|ES","30.09.2022 02:00 - 30.09.2022 02:15 (CET/CEST)","60","316"
"BZN|ES","30.09.2022 02:15 - 30.09.2022 02:30 (CET/CEST)","60","308"
"BZN|ES","30.09.2022 02:30 - 30.09.2022 02:45 (CET/CEST)","60","308"
"BZN|ES","30.09.2022 02:45 - 30.09.2022 03:00 (CET/CEST)","60","280"
"BZN|ES","30.09.2022 03:00 - 30.09.2022 03:15 (CET/CEST)","60","236"
"BZN|ES","30.09.2022 03:15 - 30.09.2022 03:30 (CET/CEST)","60","200"
"BZN|ES","30.09.2022 03:30 - 30.09.2022 03:45 (CET/CEST)","60","192"
"BZN|ES","30.09.2022 03:45 - 30.09.2022 04:00 (CET/CEST)","60","188"
"BZN|ES","30.09.2022 04:00 - 30.09.2022 04:15 (CET/CEST)","60","180"
"BZN|ES","30.09.2022 04:15 - 30.09.2022 04:30 (CET/CEST)","60","172"
"BZN|ES","30.09.2022 04:30 - 30.09.2022 04:45 (CET/CEST)","60","160"
"BZN|ES","30.09.2022 04:45 - 30.09.2022 05:00 (CET/CEST)","60","160"
"BZN|ES","30.09.2022 05:00 - 30.09.2022 05:15 (CET/CEST)","60","160"
"BZN|ES","30.09.2022 05:15 - 30.09.2022 05:30 (CET/CEST)","60","160"
"BZN|ES","30.09.2022 05:30 - 30.09.2022 05:45 (CET/CEST)","60","140"
"BZN|ES","30.09.2022 05:45 - 30.09.2022 06:00 (CET/CEST)","60","104"
"BZN|ES","30.09.2022 06:00 - 30.09.2022 06:15 (CET/CEST)","60","84"
"BZN|ES","30.09.2022 06:15 - 30.09.2022 06:30 (CET/CEST)","60","84"
"BZN|ES","30.09.2022 06:30 - 30.09.2022 06:45 (CET/CEST)","60","84"
"BZN|ES","30.09.2022 06:45 - 30.09.2022 07:00 (CET/CEST)","60","84"
"BZN|ES","30.09.2022 07:00 - 30.09.2022 07:15 (CET/CEST)","60","84"
"BZN|ES","30.09.2022 07:15 - 30.09.2022 07:30 (CET/CEST)","60","88"
"BZN|ES","30.09.2022 07:30 - 30.09.2022 07:45 (CET/CEST)","60","104"
"BZN|ES","30.09.2022 07:45 - 30.09.2022 08:00 (CET/CEST)","60","108"
"BZN|ES","30.09.2022 08:00 - 30.09.2022 08:15 (CET/CEST)","60","108"
"BZN|ES","30.09.2022 08:15 - 30.09.2022 08:30 (CET/CEST)","76","124"
"BZN|ES","30.09.2022 08:30 - 30.09.2022 08:45 (CET/CEST)","248","308"
"BZN|ES","30.09.2022 08:45 - 30.09.2022 09:00 (CET/CEST)","792","904"
"BZN|ES","30.09.2022 09:00 - 30.09.2022 09:15 (CET/CEST)","1792","1968"
"BZN|ES","30.09.2022 09:15 - 30.09.2022 09:30 (CET/CEST)","3076","3412"
"BZN|ES","30.09.2022 09:30 - 30.09.2022 09:45 (CET/CEST)","4476","4948"
"BZN|ES","30.09.2022 09:45 - 30.09.2022 10:00 (CET/CEST)","5872","6456"
"BZN|ES","30.09.2022 10:00 - 30.09.2022 10:15 (CET/CEST)","7180","7880"
"BZN|ES","30.09.2022 10:15 - 30.09.2022 10:30 (CET/CEST)","8484","9220"
"BZN|ES","30.09.2022 10:30 - 30.09.2022 10:45 (CET/CEST)","9620","10584"
"BZN|ES","30.09.2022 10:45 - 30.09.2022 11:00 (CET/CEST)","10536","11620"
"BZN|ES","30.09.2022 11:00 - 30.09.2022 11:15 (CET/CEST)","11308","12400"
"BZN|ES","30.09.2022 11:15 - 30.09.2022 11:30 (CET/CEST)","11812","12648"
"BZN|ES","30.09.2022 11:30 - 30.09.2022 11:45 (CET/CEST)","12228","12932"
"BZN|ES","30.09.2022 11:45 - 30.09.2022 12:00 (CET/CEST)","12664","13092"
"BZN|ES","30.09.2022 12:00 - 30.09.2022 12:15 (CET/CEST)","12996","13236"
"BZN|ES","30.09.2022 12:15 - 30.09.2022 12:30 (CET/CEST)","13180","13116"
"BZN|ES","30.09.2022 12:30 - 30.09.2022 12:45 (CET/CEST)","13372","12996"
"BZN|ES","30.09.2022 12:45 - 30.09.2022 13:00 (CET/CEST)","13296","13004"
"BZN|ES","30.09.2022 13:00 - 30.09.2022 13:15 (CET/CEST)","13236","12860"
"BZN|ES","30.09.2022 13:15 - 30.09.2022 13:30 (CET/CEST)","13212","12832"
"BZN|ES","30.09.2022 13:30 - 30.09.2022 13:45 (CET/CEST)","13124","12772"
"BZN|ES","30.09.2022 13:45 - 30.09.2022 14:00 (CET/CEST)","13064","12728"
"BZN|ES","30.09.2022 14:00 - 30.09.2022 14:15 (CET/CEST)","13060","12600"
"BZN|ES","30.09.2022 14:15 - 30.09.2022 14:30 (CET/CEST)","13056","12500"
"BZN|ES","30.09.2022 14:30 - 30.09.2022 14:45 (CET/CEST)","13044","12512"
"BZN|ES","30.09.2022 14:45 - 30.09.2022 15:00 (CET/CEST)","12972","12488"
"BZN|ES","30.09.2022 15:00 - 30.09.2022 15:15 (CET/CEST)","12964","12452"
"BZN|ES","30.09.2022 15:15 - 30.09.2022 15:30 (CET/CEST)","12916","12364"
"BZN|ES","30.09.2022 15:30 - 30.09.2022 15:45 (CET/CEST)","13076","12324"
"BZN|ES","30.09.2022 15:45 - 30.09.2022 16:00 (CET/CEST)","13012","12240"
"BZN|ES","30.09.2022 16:00 - 30.09.2022 16:15 (CET/CEST)","12880","12168"
"BZN|ES","30.09.2022 16:15 - 30.09.2022 16:30 (CET/CEST)","12804","12072"
"BZN|ES","30.09.2022 16:30 - 30.09.2022 16:45 (CET/CEST)","12772","11988"
"BZN|ES","30.09.2022 16:45 - 30.09.2022 17:00 (CET/CEST)","12624","11880"
"BZN|ES","30.09.2022 17:00 - 30.09.2022 17:15 (CET/CEST)","12532","11832"
"BZN|ES","30.09.2022 17:15 - 30.09.2022 17:30 (CET/CEST)","12336","11616"
"BZN|ES","30.09.2022 17:30 - 30.09.2022 17:45 (CET/CEST)","11988","11320"
"BZN|ES","30.09.2022 17:45 - 30.09.2022 18:00 (CET/CEST)","11464","10920"
"BZN|ES","30.09.2022 18:00 - 30.09.2022 18:15 (CET/CEST)","10868","10412"
"BZN|ES","30.09.2022 18:15 - 30.09.2022 18:30 (CET/CEST)","9804","9896"
"BZN|ES","30.09.2022 18:30 - 30.09.2022 18:45 (CET/CEST)","8744","8724"
"BZN|ES","30.09.2022 18:45 - 30.09.2022 19:00 (CET/CEST)","7440","7280"
"BZN|ES","30.09.2022 19:00 - 30.09.2022 19:15 (CET/CEST)","5944","5720"
"BZN|ES","30.09.2022 19:15 - 30.09.2022 19:30 (CET/CEST)","4312","4108"
"BZN|ES","30.09.2022 19:30 - 30.09.2022 19:45 (CET/CEST)","2868","2680"
"BZN|ES","30.09.2022 19:45 - 30.09.2022 20:00 (CET/CEST)","1764","1616"
"BZN|ES","30.09.2022 20:00 - 30.09.2022 20:15 (CET/CEST)","1096","1020"
"BZN|ES","30.09.2022 20:15 - 30.09.2022 20:30 (CET/CEST)","820","748"
"BZN|ES","30.09.2022 20:30 - 30.09.2022 20:45 (CET/CEST)","692","644"
"BZN|ES","30.09.2022 20:45 - 30.09.2022 21:00 (CET/CEST)","596","572"
"BZN|ES","30.09.2022 21:00 - 30.09.2022 21:15 (CET/CEST)","572","548"
"BZN|ES","30.09.2022 21:15 - 30.09.2022 21:30 (CET/CEST)","552","532"
"BZN|ES","30.09.2022 21:30 - 30.09.2022 21:45 (CET/CEST)","524","524"
"BZN|ES","30.09.2022 21:45 - 30.09.2022 22:00 (CET/CEST)","516","520"
"BZN|ES","30.09.2022 22:00 - 30.09.2022 22:15 (CET/CEST)","512","520"
"BZN|ES","30.09.2022 22:15 - 30.09.2022 22:30 (CET/CEST)","512","524"
"BZN|ES","30.09.2022 22:30 - 30.09.2022 22:45 (CET/CEST)","512","528"
"BZN|ES","30.09.2022 22:45 - 30.09.2022 23:00 (CET/CEST)","512","524"
"BZN|ES","30.09.2022 23:00 - 30.09.2022 23:15 (CET/CEST)","504","524"
"BZN|ES","30.09.2022 23:15 - 30.09.2022 23:30 (CET/CEST)","492","524"
"BZN|ES","30.09.2022 23:30 - 30.09.2022 23:45 (CET/CEST)","480","504"
"BZN|ES","30.09.2022 23:45 - 01.10.2022 00:00 (CET/CEST)","468","484"
"BZN|ES","02.10.2022 00:00 - 02.10.2022 00:15 (CET/CEST)","484","92"
"BZN|ES","02.10.2022 00:15 - 02.10.2022 00:30 (CET/CEST)","480","92"
"BZN|ES","02.10.2022 00:30 - 02.10.2022 00:45 (CET/CEST)","464","92"
"BZN|ES","02.10.2022 00:45 - 02.10.2022 01:00 (CET/CEST)","432","88"
"BZN|ES","02.10.2022 01:00 - 02.10.2022 01:15 (CET/CEST)","416","88"
"BZN|ES","02.10.2022 01:15 - 02.10.2022 01:30 (CET/CEST)","416","84"
"BZN|ES","02.10.2022 01:30 - 02.10.2022 01:45 (CET/CEST)","412","72"
"BZN|ES","02.10.2022 01:45 - 02.10.2022 02:00 (CET/CEST)","408","56"
"BZN|ES","02.10.2022 02:00 - 02.10.2022 02:15 (CET/CEST)","388","52"
"BZN|ES","02.10.2022 02:15 - 02.10.2022 02:30 (CET/CEST)","376","52"
"BZN|ES","02.10.2022 02:30 - 02.10.2022 02:45 (CET/CEST)","368","48"
"BZN|ES","02.10.2022 02:45 - 02.10.2022 03:00 (CET/CEST)","356","48"
"BZN|ES","02.10.2022 03:00 - 02.10.2022 03:15 (CET/CEST)","340","48"
"BZN|ES","02.10.2022 03:15 - 02.10.2022 03:30 (CET/CEST)","280","52"
"BZN|ES","02.10.2022 03:30 - 02.10.2022 03:45 (CET/CEST)","256","52"
"BZN|ES","02.10.2022 03:45 - 02.10.2022 04:00 (CET/CEST)","244","52"
"BZN|ES","02.10.2022 04:00 - 02.10.2022 04:15 (CET/CEST)","184","52"
"BZN|ES","02.10.2022 04:15 - 02.10.2022 04:30 (CET/CEST)","152","52"
"BZN|ES","02.10.2022 04:30 - 02.10.2022 04:45 (CET/CEST)","148","52"
"BZN|ES","02.10.2022 04:45 - 02.10.2022 05:00 (CET/CEST)","148","52"
"BZN|ES","02.10.2022 05:00 - 02.10.2022 05:15 (CET/CEST)","148","52"
"BZN|ES","02.10.2022 05:15 - 02.10.2022 05:30 (CET/CEST)","148","52"
"BZN|ES","02.10.2022 05:30 - 02.10.2022 05:45 (CET/CEST)","148","52"
"BZN|ES","02.10.2022 05:45 - 02.10.2022 06:00 (CET/CEST)","148","52"
"BZN|ES","02.10.2022 06:00 - 02.10.2022 06:15 (CET/CEST)","148","52"
"BZN|ES","02.10.2022 06:15 - 02.10.2022 06:30 (CET/CEST)","148","52"
"BZN|ES","02.10.2022 06:30 - 02.10.2022 06:45 (CET/CEST)","144","52"
"BZN|ES","02.10.2022 06:45 - 02.10.2022 07:00 (CET/CEST)","140","52"
"BZN|ES","02.10.2022 07:00 - 02.10.2022 07:15 (CET/CEST)","104","52"
"BZN|ES","02.10.2022 07:15 - 02.10.2022 07:30 (CET/CEST)","108","52"
"BZN|ES","02.10.2022 07:30 - 02.10.2022 07:45 (CET/CEST)","108","52"
"BZN|ES","02.10.2022 07:45 - 02.10.2022 08:00 (CET/CEST)","108","52"
"BZN|ES","02.10.2022 08:00 - 02.10.2022 08:15 (CET/CEST)","108","52"
"BZN|ES","02.10.2022 08:15 - 02.10.2022 08:30 (CET/CEST)","124","56"
"BZN|ES","02.10.2022 08:30 - 02.10.2022 08:45 (CET/CEST)","296","132"
"BZN|ES","02.10.2022 08:45 - 02.10.2022 09:00 (CET/CEST)","860","380"
"BZN|ES","02.10.2022 09:00 - 02.10.2022 09:15 (CET/CEST)","1888","800"
"BZN|ES","02.10.2022 09:15 - 02.10.2022 09:30 (CET/CEST)","3168","1328"
